Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
9.891225485,-0.722319602966309,-4.40210771560669,-0.430364847183228,4.48168627308119
9.895980173,-1.34704256057739,-4.18754386901856,-0.267906665802002,4.40701954801008
9.90073486,-1.85699987411499,-4.07165241241455,0.278443574905396,4.48378553505745
9.905489548,-2.18561506271362,-4.12572288513184,1.13402843475342,4.80463557599227
9.910244235,-2.37379884719849,-4.25785446166992,1.62303388118744,5.13794555860664
9.914998923,-2.30228614807129,-4.48613119125366,1.69191753864288,5.31869152426678
9.91975361,-2.08843183517456,-4.7666540145874,1.32263827323914,5.3695353641437
9.924508298,-1.82537508010864,-5.06550550460815,0.854628324508667,5.45176391394103
9.929262985,-1.65415000915527,-5.29892826080322,0.674400329589844,5.59192889533463
9.934017673,-1.58685111999512,-5.54094696044922,0.714395999908447,5.80780090397617
9.93877236,-1.59035968780518,-5.70526790618897,0.678252458572388,5.96148909380409
9.943526996,-1.67947149276733,-5.80127716064453,0.621323823928833,6.07136594876438
9.948281683,-1.81380414962769,-5.93615245819092,0.534406900405884,6.23003870255186
9.953036371,-2.12005043029785,-6.03269100189209,0.389433145523071,6.40621828586475
9.957791058,-2.39956283569336,-6.11168098449707,0.311323404312134,6.5732388151334
9.962545746,-2.60165882110596,-6.17713832855225,0.395718336105347,6.71433239816422
9.967300433,-2.86167430877686,-6.17346000671387,0.582037210464478,6.82931589680653
9.972055121,-3.2528395652771,-6.05251884460449,0.687683582305908,6.90556719691422
9.976809808,-3.83685803413391,-5.82381725311279,0.640352249145508,7.00345471711911
9.981564496,-4.42013168334961,-5.53749084472656,0.468725204467773,7.10077969457474
9.986319183,-4.90985298156738,-5.30333518981934,0.165792942047119,7.22907378132322
9.991073819,-5.25377988815308,-5.05639505386353,-0.2154541015625,7.29491292091807
9.995828506,-5.50708389282227,-4.75800466537476,-0.722415685653687,7.31358091643135
10.000583194,-5.72471952438355,-4.4292311668396,-1.37848091125488,7.36822312262974
10.005337881,-5.9568076133728,-4.02431440353394,-2.04004764556885,7.47264730583599
10.010092569,-6.05525398254395,-3.71511459350586,-2.51379442214966,7.53573749760601
10.014847256,-6.00107860565186,-3.70428991317749,-2.69268751144409,7.54885913409224
10.019601944,-5.94462776184082,-3.88102865219116,-2.62948751449585,7.57067944208886
10.024356631,-5.89037179946899,-4.07723522186279,-2.56019854545593,7.60755831936455
10.029111319,-5.93614482879639,-4.22546625137329,-2.56271743774414,7.72398220710396
10.033866006,-6.08908176422119,-4.1796178817749,-2.59558701515198,7.82835834145635
10.038620694,-6.23941135406494,-3.69586372375488,-2.84704041481018,7.79071895484392
10.043375329,-6.22502279281616,-3.40527629852295,-3.12531757354736,7.75334930052083
10.048130016,-6.01670217514038,-3.22363948822022,-3.50008153915405,7.67092741427519
10.052884704,-5.9523720741272,-2.99037837982178,-3.83517718315125,7.68646083640051
10.057639391,-5.86535310745239,-2.78183746337891,-3.95884919166565,7.60351719075532
10.062394079,-5.84944534301758,-2.51906824111938,-4.09113788604736,7.56961853906909
10.067148766,-6.59098958969116,-1.40651798248291,-4.3514404296875,8.02212380978903
10.071903454,-6.37796068191528,-0.929327011108398,-4.06550073623657,7.62038892642449
10.076658141,-5.86455774307251,-0.518274307250977,-3.53904986381531,6.86924447941397
10.081412829,-6.24318885803223,0.287275314331055,-3.29924774169922,7.06717552381354
10.086167516,-6.07637929916382,0.327320098876953,-2.6661639213562,6.64364010840269
10.090922204,-6.1167140007019,0.787346839904785,-2.22933316230774,6.55774592076087
10.095676839,-5.63063049316406,0.949356079101563,-2.03257036209106,6.06107407909911
10.100431527,-4.78884124755859,0.805956840515137,-1.89963722229004,5.21451709167795
10.105186214,-3.42730951309204,0.459699630737305,-1.87944400310516,3.93574440352002
10.109940902,-2.15314722061157,0.103620529174805,-1.94283521175385,2.90196292666264
10.114695589,-1.4643030166626,-0.205974578857422,-2.13776254653931,2.59935329594284
10.119450277,-1.13823556900024,-0.630560874938965,-3.19851469993591,3.45306870960414
10.124204964,0.443983316421509,-1.60903644561768,-3.32195496559143,3.71772837388696
10.128959652,2.82826995849609,-2.98056364059448,0.379374861717224,4.12635382141041
10.133714339,4.11363315582275,-3.92044258117676,4.08297204971314,6.99732152553581
10.138469027,3.53779053688049,-4.69451999664307,4.17666006088257,7.2110310737019
10.143223714,2.79741716384888,-5.35203456878662,3.83708000183105,7.1549283542559
10.147978402,3.28829860687256,-5.72212791442871,4.37825202941895,7.91989560727636
10.152733037,4.4137864112854,-5.677414894104,4.03607892990112,8.24648309842647
10.157487725,5.05680513381958,-5.21212005615234,2.61794996261597,7.71952949653867
10.162242412,5.3366494178772,-4.51313304901123,0.564469575881958,7.01190579154503
10.1669971,4.64235973358154,-3.86476469039917,-2.35916757583618,6.48487329552492
10.171751787,3.0733757019043,-3.25157690048218,-4.05321979522705,6.03713352951758
10.176506475,1.55145740509033,-2.98251056671143,-4.558922290802,5.66446483031948
10.181261162,0.344133377075195,-3.14153623580933,-4.70784950256348,5.67023144509176
10.18601585,-0.79930591583252,-3.48555135726929,-4.76308488845825,5.95608393711052
10.190770537,-2.01170492172241,-3.7958869934082,-4.74319076538086,6.39949790183589
10.195525225,-3.36129522323608,-3.96880626678467,-4.77415132522583,7.05990436459125
10.200279912,-5.01262903213501,-3.15723514556885,-4.38900852203369,7.37278640574256
10.205034548,-5.73950910568237,-1.59436178207397,-4.28248596191406,7.33645965574268
10.209789235,-4.54802227020264,-1.14553165435791,-4.66601037979126,6.61576920741004
10.214543923,-4.12693691253662,-0.30211353302002,-3.50028347969055,5.41985842112926
10.21929861,-4.57096004486084,2.0999116897583,-4.09380960464478,6.48556720076044
10.224053298,-4.39151191711426,4.91788101196289,-5.93444442749023,8.87065731662269
10.228807985,-3.37644624710083,7.71695995330811,-5.96476793289185,10.3213524634021
10.233562673,0.420675039291382,10.3475408554077,-1.63794302940369,10.4848188639855
10.23831736,6.59615516662598,12.6980504989624,4.16413879394531,14.9026776571073
10.243072048,11.0422554016113,14.8141174316406,7.96116781234741,20.118888452626
10.247826735,10.2850999832153,16.1667652130127,7.37327527999878,20.5307761049614
10.252581423,4.83446979522705,14.7915554046631,1.11738407611847,15.6016267313298
10.25733611,-1.48348999023438,9.56022262573242,-4.27259254455566,10.5760884194717
10.262090798,-4.99995899200439,3.82889080047607,-2.16503071784973,6.65938080401841
10.266845433,-6.68968868255615,-0.518833160400391,3.3957405090332,7.52011809232674
